,incremental_id,tender_title,buyer,award_date,award_value,contract_start,contract_end,supplier,source_url,# Data downloads from Spend Network
52,"4,430",Application Maintenance and Support Services,FINANCIAL CONDUCT AUTHORITY,16/05/2022,,,,SOPRA STERIA LIMITED,https://www.find-tender.service.gov.uk/Notice/012617-2022,
53,"2,911",Working Age Projects,DEPARTMENT FOR WORK AND PENSIONS,16/05/2022,2041666.0,17/05/2022,16/05/2023,IBM UK LIMITED,https://www.contractsfinder.service.gov.uk/Notice/87cf364b-2f7b-44d0-8642-2a63fe868626,
54,"2,913",HNL - CSF - PCM PM Requirements,DEFRA NETWORK ETENDERING PORTAL,16/05/2022,19356.0,16/05/2022,31/03/2023,CAPITA BINNIES,https://www.contractsfinder.service.gov.uk/Notice/2122bc6c-40c7-400e-92db-652563b044a3,
55,"2,912",Training and Table top Cyber Exercise Proposal,UK HYDROGRAPHIC OFFICE,16/05/2022,72000.0,17/05/2022,30/06/2022,PRICEWATERHOUSECOOPERS,https://www.contractsfinder.service.gov.uk/Notice/a35976a1-a589-4290-8238-4ebab604ce23,
56,"4,158","No matching tender, likely a direct award",UNIVERSITY OF ST ANDREWS,16/05/2022,3388000.0,,,KPMG LLP,https://www.publiccontractsscotland.gov.uk/search/show/search_view.aspx?ID=MAY448497,
57,"4,077","No matching tender, likely a direct award",DARLINGTON BOROUGH COUNCIL,14/05/2022,,01/04/2020,31/03/2024,ERNST & YOUNG LLP,https://procontract.due-north.com/ContractsRegister/ViewContractDetails?contractId=348c93ef-a8d2-ec11-8114-005056b64545,
58,"4,153","No matching tender, likely a direct award",LEICESTERSHIRE POLICE,13/05/2022,,01/04/2022,31/03/2024,CAPITA BUSINESS SERVICES LTD,https://www.blpd.gov.uk/foi/foicontractview.aspx?contractid=51673,
59,"4,154","No matching tender, likely a direct award",CUMBRIA COUNTY COUNCIL,13/05/2022,,18/05/2022,31/10/2022,CAPITA PROPERTY & INFRASTRUCTURE LIMITED,https://procontract.due-north.com/ContractsRegister/ViewContractDetails?contractId=3871a309-7aa4-ec11-8112-005056b64545,
60,"4,441",347_22 Security Services,ESPO,13/05/2022,,,,G4S SECURE SOLUTIONS (UK) LIMITED,https://www.find-tender.service.gov.uk/Notice/012522-2022,
61,"4,434",347_22 Security Services,ESPO,13/05/2022,,,,G4S SECURE SOLUTIONS (UK) LIMITED,https://www.find-tender.service.gov.uk/Notice/012522-2022,
62,"4,435",347_22 Security Services,ESPO,13/05/2022,,,,G4S SECURE SOLUTIONS (UK) LIMITED,https://www.find-tender.service.gov.uk/Notice/012522-2022,
63,"4,436",347_22 Security Services,ESPO,13/05/2022,,,,G4S SECURE SOLUTIONS (UK) LIMITED,https://www.find-tender.service.gov.uk/Notice/012522-2022,
64,"2,907",UK SBS - PS22117 - Payment Flow Process Mapping Workshops,UK SHARED BUSINESS SERVICES LIMITED,13/05/2022,49125.0,16/05/2022,29/07/2022,PRICEWATERHOUSE COOPER LLP,https://www.contractsfinder.service.gov.uk/Notice/d47144ab-d099-466a-81c6-7e7747ba0050,
65,"2,909",XBRL taxonomies IFRS 17 Insurance Contracts (Provision of consulting & advisory services),THE FINANCIAL REPORTING COUNCIL LIMITED,13/05/2022,50000.0,01/06/2022,18/10/2022,ERNST & YOUNG LLP,https://www.contractsfinder.service.gov.uk/Notice/d3cb5998-a731-44e6-bfd8-a2353e6c4604,
66,"2,906",Advisory Report on Financial Resilience,WATER SERVICES REGULATION AUTHORITY,13/05/2022,80000.0,18/05/2022,30/06/2022,PRICEWATERHOUSECOOPERS LLP,https://www.contractsfinder.service.gov.uk/Notice/4acef0d6-60e4-4a5c-a152-be5bb74d10a1,
67,"2,908",GB-London: CON-22-121 PM Resource Augmentation,FINANCIAL CONDUCT AUTHORITY,13/05/2022,158000.0,01/06/2022,30/11/2022,PA CONSULTING,https://www.contractsfinder.service.gov.uk/Notice/56aa64a5-5592-4c13-8862-b2ec55b4951e,
68,"2,910",HHT Programme Supplier Delivery Services,DEPARTMENT FOR WORK AND PENSIONS,13/05/2022,3000000.0,16/05/2022,15/05/2023,IBM UK LIMITED,https://www.contractsfinder.service.gov.uk/Notice/e0501177-45d7-4cde-9b71-528d9f9860df,
69,"4,155","No matching tender, likely a direct award",THE BRITISH BROADCASTING CORPORATION (BBC),13/05/2022,40000000.0,,,ACCENTURE (UK) LIMITED,https://www.sell2wales.gov.wales/search/show/search_view.aspx?ID=MAY397690,
70,"4,156","No matching tender, likely a direct award",NATIONAL ASSOCIATION OF CITIZENS ADVICE BUREAUX,13/05/2022,16335000.0,,,ACCENTURE,https://www.sell2wales.gov.wales/search/show/search_view.aspx?ID=MAY397715,
71,"4,442",Provision of Telephony and Contact Centre Services,NATIONAL ASSOCIATION OF CITIZENS ADVICE BUREAUX,12/05/2022,,,,ACCENTURE,https://www.find-tender.service.gov.uk/Notice/012378-2022,
72,"4,445",Systems Delivery and Integration Services Framework,THE BRITISH BROADCASTING CORPORATION (BBC),12/05/2022,,,,IBM UNITED KINGDOM LIMITED,https://www.find-tender.service.gov.uk/Notice/012348-2022,
73,"4,444",Systems Delivery and Integration Services Framework,THE BRITISH BROADCASTING CORPORATION (BBC),12/05/2022,,,,PRICEWATERHOUSECOOPERS LLP,https://www.find-tender.service.gov.uk/Notice/012348-2022,
74,"4,451",Systems Delivery and Integration Services Framework,THE BRITISH BROADCASTING CORPORATION (BBC),12/05/2022,,,,ATOS IT SERVICES UK LIMITED,https://www.find-tender.service.gov.uk/Notice/012348-2022,
75,"4,446",Systems Delivery and Integration Services Framework,THE BRITISH BROADCASTING CORPORATION (BBC),12/05/2022,,,,ERNST & YOUNG LLP,https://www.find-tender.service.gov.uk/Notice/012348-2022,
76,"4,450",Systems Delivery and Integration Services Framework,THE BRITISH BROADCASTING CORPORATION (BBC),12/05/2022,,,,CGI IT UK LIMITED,https://www.find-tender.service.gov.uk/Notice/012348-2022,
77,"4,448",Systems Delivery and Integration Services Framework,THE BRITISH BROADCASTING CORPORATION (BBC),12/05/2022,,,,DELOITTE LLP,https://www.find-tender.service.gov.uk/Notice/012348-2022,
78,"4,452",Systems Delivery and Integration Services Framework,THE BRITISH BROADCASTING CORPORATION (BBC),12/05/2022,,,,ACCENTURE (UK) LIMITED,https://www.find-tender.service.gov.uk/Notice/012348-2022,
79,"2,905",DHSC: NHSX Covid Pass Service Design,DEPARTMENT OF HEALTH AND SOCIAL CARE,12/05/2022,3000000.0,12/05/2022,12/05/2023,"MCKINSEY & COMPANY, INC.",https://www.contractsfinder.service.gov.uk/Notice/1db810ce-40d9-4aad-ac82-e0a97ec80efa,
80,"4,112","No matching tender, likely a direct award",SOMERSET COUNTY COUNCIL,11/05/2022,,27/04/2022,12/04/2024,ERNST AND YOUNG UK,https://procontract.due-north.com/ContractsRegister/ViewContractDetails?contractId=e253a2c0-91b6-ec11-8113-005056b64545,
81,"2,900",Provision of Telephony and Contact Centre Services,NATIONAL ASSOCIATION OF CITIZENS ADVICE BUREAUX,11/05/2022,16335000.0,11/05/2022,09/05/2028,ACCENTURE,https://www.contractsfinder.service.gov.uk/Notice/d399ae60-a953-4726-b75d-d11304420794,
82,"2,904",Annual Benefits Subsidy Audit,GOSPORT BOROUGH COUNCIL,11/05/2022,35000.0,12/05/2022,12/06/2022,KPMG LLP,https://www.contractsfinder.service.gov.uk/Notice/830361e1-fb21-4573-a3c5-529698b064b2,
83,"2,902",AASC - Linton On Ouse,HOME OFFICE,11/05/2022,32800000.0,15/05/2022,30/05/2024,SERCO LTD,https://www.contractsfinder.service.gov.uk/Notice/a9ac68f3-26be-4be1-8d51-f247bb91a79b,
84,"2,901",PE2021-22/214 Adoption of Service Integration And Management (SIAM) model for IT Function,UNIVERSITY OF LEEDS,11/05/2022,194882.0,06/06/2022,30/11/2022,CGI IT UK LTD,https://www.contractsfinder.service.gov.uk/Notice/5a17f0a4-08e5-4965-8677-06ee62090ee5,
85,"2,903",Architectural Outcomes,DEPARTMENT FOR WORK AND PENSIONS,11/05/2022,3899996.0,11/05/2022,10/05/2023,IBM UK LTD,https://www.contractsfinder.service.gov.uk/Notice/0e0e189d-813b-46c9-ac9c-65cb7a3fc51d,
86,"4,101","No matching tender, likely a direct award",NCG CORPORATION,10/05/2022,,21/04/2022,28/02/2025,KPMG LLP,https://procontract.due-north.com/ContractsRegister/ViewContractDetails?contractId=20931631-ff5b-ec11-810e-005056b64545,
87,"2,897",PSF 3 Lot 2b - Barrow Town Deal Local Cycling & Walking Infrastructure Development,CUMBRIA COUNTY COUNCIL,10/05/2022,108650.0,18/05/2022,31/10/2022,CAPITA PROPERTY & INFRASTRUCTURE LIMITED,https://www.contractsfinder.service.gov.uk/Notice/18630117-c0bc-45b1-80b9-adf964900699,
88,"2,899",TROP0053 Financial Advisors for the First PSC Competition,DFTC - DEPARTMENT FOR TRANSPORT,10/05/2022,300000.0,01/12/2021,10/06/2022,DELOITTE LLP,https://www.contractsfinder.service.gov.uk/Notice/7ab0c12d-8997-43dc-9af1-5d4768d3a425,
89,"2,898",System Admin Renewal,HOME OFFICE,10/05/2022,220795.0,01/04/2022,31/03/2023,CAPGEMINI UK PLC,https://www.contractsfinder.service.gov.uk/Notice/470d7773-19bc-4287-986a-1a31cc0ccd9d,
90,"3,938",Digital Innovation Workshops,HYWEL DDA UNIVERSITY HEALTH BOARD,09/05/2022,,,,ATOS IT SERVICES UK LTD,https://www.find-tender.service.gov.uk/Notice/012017-2022,
91,"2,893",Digital Services for Alpha/Beta Service Developments,OFSTED,09/05/2022,3000000.0,27/06/2022,26/06/2024,DELOITTE,https://www.contractsfinder.service.gov.uk/Notice/72a06b63-d31c-4f0b-b080-a8fbdc9d2b60,
92,"2,896",AAC Governance Consultancy,"THE NATIONAL HEALTH SERVICE COMMISSIONING  BOARD, KNOWN AS NHS ENGLAND",09/05/2022,195000.0,09/05/2022,08/11/2022,PA CONSULTING SERVICES LIMITED,https://www.contractsfinder.service.gov.uk/Notice/c1c2f9a6-45d5-42f3-b99c-f87addfc081c,
93,"2,895",AAC Governance Consultancy,SE1 6LH,09/05/2022,195000.0,09/05/2022,08/11/2022,PA CONSULTING SERVICES LTD,https://www.contractsfinder.service.gov.uk/Notice/5b46c7a3-0334-4272-935d-b275a26055d3,
94,"2,894",AAC Governance Consultancy,SE1 6LH,09/05/2022,195000.0,09/05/2022,08/11/2022,PA CONSULTING SERVICES LTD,https://www.contractsfinder.service.gov.uk/Notice/6c63ecfe-8174-4702-a268-851e1aca2668,
95,"3,775","No matching tender, likely a direct award",HYWEL DDA UNIVERSITY HEALTH BOARD,09/05/2022,45450.0,,,ATOS IT SERVICES UK LTD,https://www.sell2wales.gov.wales/search/show/search_view.aspx?ID=MAY397217,
96,"2,891",Supply Chain Illumination Pilot,FOREIGN COMMONWEALTH AND DEVELOPMENT OFFICE,06/05/2022,75000.0,06/05/2022,28/06/2022,PRICEWATERHOUSECOOPERS LLP,https://www.contractsfinder.service.gov.uk/Notice/9e073496-b735-4c88-a3df-649302447364,
97,"2,892",TROP0023-14 Franchise Financial Advisors,DFTC - DEPARTMENT FOR TRANSPORT,06/05/2022,310000.0,09/05/2022,28/04/2023,ERNST & YOUNG LLP,https://www.contractsfinder.service.gov.uk/Notice/567b9e6e-5a40-4ec7-a3ba-65d9dd8f10b9,
98,"4,428",Local Government Resourcing Partnership (LGRP),YPO,05/05/2022,,,,CAPITA BUSINESS SERVICES LIMITED,https://www.find-tender.service.gov.uk/Notice/011745-2022,
99,"2,889",Managed Payroll,THE NATIONAL ARCHIVES,05/05/2022,120000.0,01/08/2022,31/07/2024,CGI IT UK LIMITED,https://www.contractsfinder.service.gov.uk/Notice/40c97065-85ef-41a7-afbb-e2230400f032,
0,"3,645","No matching tender, likely a direct award",UK HYDROGRAPHIC OFFICE,15/03/2022,149420.0,,,PWC,https://www.sell2wales.gov.wales/search/show/search_view.aspx?ID=MAR391710,
1,"3,646",P10773 - DEL Line of Business Applications,DEPARTMENT FOR THE ECONOMY,15/03/2022,5900000.0,,,FUJITSU SERVICES LTD,https://www.sell2wales.gov.wales/search/show/search_view.aspx?ID=MAR391720,
2,"3,647","No matching tender, likely a direct award",MHRA,15/03/2022,3850000.0,,,ACCENTURE (UK) LIMITED,https://www.sell2wales.gov.wales/search/show/search_view.aspx?ID=MAR391744,
3,"3,644","No matching tender, likely a direct award","THE COMMON SERVICES AGENCY (MORE COMMONLY KNOWN AS NHS NATIONAL SERVICES SCOTLAND) (""NSS"")",15/03/2022,138540.0,,,CAPGEMINI UK PLC,https://www.publiccontractsscotland.gov.uk/search/show/search_view.aspx?ID=MAR443443,
4,"3,801","No matching tender, likely a direct award",EREWASH BOROUGH COUNCIL,14/03/2022,,08/02/2022,07/02/2025,CAPITA RESOURCING,https://procontract.due-north.com/ContractsRegister/ViewContractDetails?contractId=60f38ab6-c159-ec11-810e-005056b64545,
5,"3,802","No matching tender, likely a direct award",SOUTH TEES SITE COMPANY,14/03/2022,,18/02/2022,01/06/2023,DELOITTE LLP,https://procontract.due-north.com/ContractsRegister/ViewContractDetails?contractId=cbc2ddd1-aa5e-ec11-8110-005056b64545,
6,"4,644",Provision and Support of MHRA Regulatory Systems,MHRA,14/03/2022,,,,ACCENTURE (UK) LIMITED,https://www.find-tender.service.gov.uk/Notice/006901-2022,
7,"4,825",P10773 - DEL Line of Business Applications,DEPARTMENT FOR THE ECONOMY,14/03/2022,,,,FUJITSU SERVICES LTD,https://www.find-tender.service.gov.uk/Notice/006868-2022,
8,"4,826",Environmental Management Systems,UK HYDROGRAPHIC OFFICE,14/03/2022,,,,PWC,https://www.find-tender.service.gov.uk/Notice/006858-2022,
9,"2,683",Tax Support for Finance,LINCOLNSHIRE HOUSING PARTNERSHIP,14/03/2022,36000.0,01/04/2022,31/03/2023,PRICEWATERHOUSECOOPERS LLP,https://www.contractsfinder.service.gov.uk/Notice/02f6804e-5406-4432-b22d-ca7972e31832,
10,"2,685",QUALITY ASSURANCE MATRIX DEPLOYMENT,DERBYSHIRE COMMUNITY HEALTH SERVICES NHS FOUNDATION TRUST,14/03/2022,45000.0,14/03/2022,16/06/2022,IBM UNITED KINGDOM LTD,https://www.contractsfinder.service.gov.uk/Notice/a0cc5b39-4ba5-4478-8382-cb2ad03766bf,
11,"2,686",Test Supply Chain Organisation Management and Order Capture (through Salesforce),UK HEALTH SECURITY AGENCY,14/03/2022,7257062.0,14/03/2022,31/05/2024,DELOITTE LLP,https://www.contractsfinder.service.gov.uk/Notice/91c3662a-aff8-4855-95ee-02b10a1f0957,
12,"2,684",ES AMS Level 2 support,HOME OFFICE,14/03/2022,9500000.0,14/03/2022,31/03/2022,IBM UNITED KINGDOM LTD,https://www.contractsfinder.service.gov.uk/Notice/75668334-eb1e-4a42-9194-589392572d02,
13,"3,803","No matching tender, likely a direct award","THE COMMON SERVICES AGENCY (MORE COMMONLY KNOWN AS NHS NATIONAL SERVICES SCOTLAND) (""NSS"")",14/03/2022,580000.0,,,CAPITA BUSINESS SERVICES,https://www.publiccontractsscotland.gov.uk/search/show/search_view.aspx?ID=MAR443273,
14,"3,772","No matching tender, likely a direct award",NORTHUMBRIA UNIVERSITY,12/03/2022,87500.0,,,PRICEWATERHOUSECOOPERS LLP,https://www.sell2wales.gov.wales/search/show/search_view.aspx?ID=MAR391547,
15,"3,771",Education Network for Northern Ireland — “Education Network (NI)”,EDUCATION AUTHORITY,12/03/2022,73000000.0,,,CAPITA MANAGED IT SOLUTIONS,https://www.sell2wales.gov.wales/search/show/search_view.aspx?ID=MAR391482,
16,"3,748","No matching tender, likely a direct award",BOURNEMOUTH CHRISTCHURCH AND POOLE COUNCIL,11/03/2022,,01/03/2022,30/04/2022,KPMG LLP,https://procontract.due-north.com/ContractsRegister/ViewContractDetails?contractId=a6b7c9b6-35a1-ec11-8112-005056b64545,
17,"4,827",Provision of International Tax Advice Further Competition Crown Commercial Service Management Consultancy Framework 3 Reference RM6187 Lot 4,NORTHUMBRIA UNIVERSITY,11/03/2022,,,,PRICEWATERHOUSECOOPERS LLP,https://www.find-tender.service.gov.uk/Notice/006723-2022,
18,"3,778",Education Network for Northern Ireland — “Education Network (NI)”,EDUCATION AUTHORITY,11/03/2022,,,,CAPITA MANAGED IT SOLUTIONS,https://www.find-tender.service.gov.uk/Notice/006649-2022,
19,"2,682",CSU Collaboration Specialist Consultancy,"NHS SOUTH, CENTRAL AND WEST COMMISSIONING SUPPORT UNIT",11/03/2022,219630.0,11/03/2022,31/03/2022,DELOITTE,https://www.contractsfinder.service.gov.uk/Notice/6c1cf5f3-574f-427b-ab01-5fc4dd60d639,
20,"2,681",Transformation Lead,"UK HEALTH SECURITY AGENCY, AN AGENCY OF THE DEPT. OF HEALTH AND SOCIAL CARE",11/03/2022,124000.0,09/03/2022,31/03/2022,PA CONSULTING SERVICES LIMITED,https://www.contractsfinder.service.gov.uk/Notice/80ae605f-d772-42eb-a0d7-54f9606b8854,
21,"2,680",Test,BRITISH COUNCIL(THE),11/03/2022,100000.0,01/04/2022,31/03/2024,ERNST AND YOUNG,https://www.contractsfinder.service.gov.uk/Notice/fa372241-0c34-4dfe-9a71-253f697cab71,
22,"2,678",TROP0023-13 Franchise Financial Advisors,DFTC - DEPARTMENT FOR TRANSPORT,10/03/2022,19650.0,10/03/2022,31/03/2022,PWC UK LLP,https://www.contractsfinder.service.gov.uk/Notice/b371e781-f077-4ebb-990b-a76ce9402643,
23,"2,679",WATERGUARD Applications (WG Apps) Sustainment and Development - Award Notice,MINISTRY OF DEFENCE,10/03/2022,960000.0,01/04/2022,31/03/2023,CGI IT UK LIMITED,https://www.contractsfinder.service.gov.uk/Notice/f8d84732-3bcd-4f17-9e6e-287c43945599,
24,"4,418","No matching tender, likely a direct award","THE COMMON SERVICES AGENCY (MORE COMMONLY KNOWN AS NHS NATIONAL SERVICES SCOTLAND) (""NSS"")",10/03/2022,824361.0,,,ACCENTURE,https://www.sell2wales.gov.wales/search/show/search_view.aspx?ID=MAR391242,
25,"4,413","No matching tender, likely a direct award",SCOTTISH GOVERNMENT,10/03/2022,3500000.0,,,DELOITTE LLP,https://www.publiccontractsscotland.gov.uk/search/show/search_view.aspx?ID=MAR443134,
26,"4,172",NP504821b NHS Mail Relay,"THE COMMON SERVICES AGENCY (MORE COMMONLY KNOWN AS NHS NATIONAL SERVICES SCOTLAND) (""NSS"")",09/03/2022,,,,ACCENTURE,https://www.find-tender.service.gov.uk/Notice/006416-2022,
27,"2,676",Contract Award Notice,MINISTRY OF DEFENCE,09/03/2022,24808.0,01/03/2022,31/03/2022,PRICEWATERHOUSECOOPERS LLP,https://www.contractsfinder.service.gov.uk/Notice/9233e89b-2026-4d99-9f58-4be4c08c44c5,
28,"2,677",Continuation of Enhanced Reporting,DVSA - DRIVER AND VEHICLE STANDARDS AGENCY,09/03/2022,94000.0,14/03/2022,31/05/2022,PWC,https://www.contractsfinder.service.gov.uk/Notice/979a9665-b395-4215-aec4-f2527756b959,
29,"3,751","No matching tender, likely a direct award",NI WATER AND ITS SUBSIDIARIES,09/03/2022,280000.0,,,ACCENTURE PUBLIC LIMITED COMPANY,https://www.sell2wales.gov.wales/search/show/search_view.aspx?ID=MAR391082,
30,"3,752","No matching tender, likely a direct award","THE COMMON SERVICES AGENCY (MORE COMMONLY KNOWN AS NHS NATIONAL SERVICES SCOTLAND) (""NSS"")",09/03/2022,824361.0,,,ACCENTURE,https://www.publiccontractsscotland.gov.uk/search/show/search_view.aspx?ID=MAR442938,
31,"3,753","No matching tender, likely a direct award","THE COMMON SERVICES AGENCY (MORE COMMONLY KNOWN AS NHS NATIONAL SERVICES SCOTLAND) (""NSS"")",09/03/2022,330000.0,,,CAPGEMINI,https://www.publiccontractsscotland.gov.uk/search/show/search_view.aspx?ID=MAR442943,
32,"3,679","No matching tender, likely a direct award",WIRRAL BOROUGH COUNCIL,08/03/2022,,30/12/2021,08/12/2022,CAPITA PROPERTY & INFRASTRUCTURE LTD,https://procontract.due-north.com/ContractsRegister/ViewContractDetails?contractId=e8ea75b4-7640-ec11-810e-005056b64545,
33,"4,852",UKHSA_ICT_UID/COSECCO,SECRETARY OF STATE FOR HEALTH AND SOCIAL CARE ACTING AS PART OF THE CROWN THROUGH UK HEALTH SECURITY AGENCY,08/03/2022,,,,PA CONSULTING SERVICES LIMITED,https://www.find-tender.service.gov.uk/Notice/006309-2022,
34,"4,855",C1120 – Cyber Assurance Services,NI WATER AND ITS SUBSIDIARIES,08/03/2022,,,,ACCENTURE PUBLIC LIMITED COMPANY,https://www.find-tender.service.gov.uk/Notice/006266-2022,
35,"2,675",Electronic Monitoring Service IT & Systems Managed Service,MINISTRY OF JUSTICE,08/03/2022,22000000.0,01/03/2022,31/01/2024,G4S CARE AND JUSTICE SERVICES (UK) LIMITED,https://www.contractsfinder.service.gov.uk/Notice/bc827d59-6481-4eda-a25c-2ebe17150347,
36,"3,374","No matching tender, likely a direct award",NORTH WALES POLICE,07/03/2022,,21/12/2021,21/12/2023,ATOS LIMITED,https://www.blpd.gov.uk/foi/foicontractview.aspx?contractid=51001,
37,"2,673",Con 2010 Strategic Data Platform,MINISTRY OF JUSTICE,07/03/2022,1800000.0,07/03/2022,06/03/2024,PA CONSULTING,https://www.contractsfinder.service.gov.uk/Notice/e858d867-20e7-4d2f-8aa8-7d3f4516d627,
38,"2,672",EcoNWL009 Support for Pop. Health Management & Reducing Inequalities Programme,NORTH WEST LONDON CLINICAL COMMISSIONING GROUP,07/03/2022,320000.0,07/03/2022,28/03/2022,THE BOSTON CONSULTING GROUP UK LLP,https://www.contractsfinder.service.gov.uk/Notice/f3bab055-da7d-445a-bc7b-89e528082cb2,
39,"2,674",EcoNWL009 Support for Pop. Health Management & Reducing Inequalities Programme,NORTH WEST LONDON CLINICAL COMMISSIONING GROUP,07/03/2022,320000.0,07/03/2022,28/03/2022,THE BOSTON CONSULTING GROUP UK LLP,https://www.contractsfinder.service.gov.uk/Notice/37b69262-7cfd-41e6-91bb-ca6ddf6c4c56,
40,"3,373","No matching tender, likely a direct award","THE COMMON SERVICES AGENCY (MORE COMMONLY KNOWN AS NHS NATIONAL SERVICES SCOTLAND) (""NSS"")",07/03/2022,110000.0,,,KPMG LLP,https://www.publiccontractsscotland.gov.uk/search/show/search_view.aspx?ID=MAR442587,
41,"3,741","No matching tender, likely a direct award",THE ROYAL BOROUGH OF KINGSTON UPON THAMES,05/03/2022,423999.0,,,ERNST & YOUNG LLP,https://www.sell2wales.gov.wales/search/show/search_view.aspx?ID=MAR390719,
42,"3,706","No matching tender, likely a direct award",CUMBRIA COUNTY COUNCIL,04/03/2022,,14/03/2022,20/05/2022,CAPITA PROPERTY & INFRASTRUCTURE LIMITED,https://procontract.due-north.com/ContractsRegister/ViewContractDetails?contractId=7d135ad6-3593-ec11-8112-005056b64545,
43,"4,978",Change Partner for Technology Enabled Care (TEC),THE ROYAL BOROUGH OF KINGSTON UPON THAMES,04/03/2022,,,,ERNST & YOUNG LLP,https://www.find-tender.service.gov.uk/Notice/005965-2022,
